id,gender,age,path,mask,mask_1
003245,1,28,003245_female_Asian_19,mask4,1
003245,1,28,003245_female_Asian_19,mask5,1
003245,1,28,003245_female_Asian_19,normal,0
003245,1,28,003245_female_Asian_19,incorrect_mask,2
003246,1,28,003246_female_Asian_19,mask1,1
003246,1,28,003246_female_Asian_19,mask2,1
003246,1,28,003246_female_Asian_19,mask3,1
003246,1,28,003246_female_Asian_19,mask4,1
003246,1,28,003246_female_Asian_19,mask5,1
003246,1,28,003246_female_Asian_19,normal,0
003246,1,28,003246_female_Asian_19,incorrect_mask,2
003248,1,28,003248_female_Asian_20,mask1,1
003248,1,28,003248_female_Asian_20,mask2,1
003248,1,28,003248_female_Asian_20,mask3,1
003248,1,28,003248_female_Asian_20,mask4,1
003248,1,28,003248_female_Asian_20,mask5,1
003248,1,28,003248_female_Asian_20,normal,0
003248,1,28,003248_female_Asian_20,incorrect_mask,2
003259,1,28,003259_female_Asian_20,mask1,1
003259,1,28,003259_female_Asian_20,mask2,1
003259,1,28,003259_female_Asian_20,mask3,1
003259,1,28,003259_female_Asian_20,mask4,1
003259,1,28,003259_female_Asian_20,mask5,1
003259,1,28,003259_female_Asian_20,normal,0
003259,1,28,003259_female_Asian_20,incorrect_mask,2
003264,1,28,003264_female_Asian_19,mask1,1
003264,1,28,003264_female_Asian_19,mask2,1
003264,1,28,003264_female_Asian_19,mask3,1
003264,1,28,003264_female_Asian_19,mask4,1
003264,1,28,003264_female_Asian_19,mask5,1
003264,1,28,003264_female_Asian_19,normal,0
003264,1,28,003264_female_Asian_19,incorrect_mask,2
003265,1,28,003265_female_Asian_20,mask1,1
003265,1,28,003265_female_Asian_20,mask2,1
003265,1,28,003265_female_Asian_20,mask3,1
003265,1,28,003265_female_Asian_20,mask4,1
003265,1,28,003265_female_Asian_20,mask5,1
003265,1,28,003265_female_Asian_20,normal,0
003265,1,28,003265_female_Asian_20,incorrect_mask,2
003266,1,28,003266_female_Asian_20,mask1,1
003266,1,28,003266_female_Asian_20,mask2,1
003266,1,28,003266_female_Asian_20,mask3,1
003266,1,28,003266_female_Asian_20,mask4,1
003266,1,28,003266_female_Asian_20,mask5,1
003266,1,28,003266_female_Asian_20,normal,0
003266,1,28,003266_female_Asian_20,incorrect_mask,2
003267,1,28,003267_female_Asian_19,mask1,1
003267,1,28,003267_female_Asian_19,mask2,1
003267,1,28,003267_female_Asian_19,mask3,1
003267,1,28,003267_female_Asian_19,mask4,1
003267,1,28,003267_female_Asian_19,mask5,1
003267,1,28,003267_female_Asian_19,normal,0
003267,1,28,003267_female_Asian_19,incorrect_mask,2
003268,1,28,003268_female_Asian_20,mask1,1
003268,1,28,003268_female_Asian_20,mask2,1
003268,1,28,003268_female_Asian_20,mask3,1
003268,1,28,003268_female_Asian_20,mask4,1
003268,1,28,003268_female_Asian_20,mask5,1
003268,1,28,003268_female_Asian_20,normal,0
003268,1,28,003268_female_Asian_20,incorrect_mask,2
003269,1,28,003269_female_Asian_19,mask1,1
003269,1,28,003269_female_Asian_19,mask2,1
003269,1,28,003269_female_Asian_19,mask3,1
003269,1,28,003269_female_Asian_19,mask4,1
003269,1,28,003269_female_Asian_19,mask5,1
003269,1,28,003269_female_Asian_19,normal,0
003269,1,28,003269_female_Asian_19,incorrect_mask,2
003270,1,28,003270_female_Asian_19,mask1,1
003270,1,28,003270_female_Asian_19,mask2,1
003270,1,28,003270_female_Asian_19,mask3,1
003270,1,28,003270_female_Asian_19,mask4,1
003270,1,28,003270_female_Asian_19,mask5,1
003270,1,28,003270_female_Asian_19,normal,0
003270,1,28,003270_female_Asian_19,incorrect_mask,2
003272,1,29,003272_female_Asian_19,mask1,1
003272,1,29,003272_female_Asian_19,mask2,1
003272,1,29,003272_female_Asian_19,mask3,1
003272,1,29,003272_female_Asian_19,mask4,1
003272,1,29,003272_female_Asian_19,mask5,1
003272,1,29,003272_female_Asian_19,normal,0
003272,1,29,003272_female_Asian_19,incorrect_mask,2
003274,1,29,003274_female_Asian_20,mask1,1
003274,1,29,003274_female_Asian_20,mask2,1
003274,1,29,003274_female_Asian_20,mask3,1
003274,1,29,003274_female_Asian_20,mask4,1
003274,1,29,003274_female_Asian_20,mask5,1
003274,1,29,003274_female_Asian_20,normal,0
003274,1,29,003274_female_Asian_20,incorrect_mask,2
003276,1,29,003276_female_Asian_19,mask1,1
003276,1,29,003276_female_Asian_19,mask2,1
003276,1,29,003276_female_Asian_19,mask3,1
003276,1,29,003276_female_Asian_19,mask4,1
003276,1,29,003276_female_Asian_19,mask5,1
003276,1,29,003276_female_Asian_19,normal,0
003276,1,29,003276_female_Asian_19,incorrect_mask,2
003277,1,29,003277_female_Asian_19,mask1,1
003277,1,29,003277_female_Asian_19,mask2,1
003277,1,29,003277_female_Asian_19,mask3,1
003277,1,29,003277_female_Asian_19,mask4,1
003277,1,29,003277_female_Asian_19,mask5,1
003277,1,29,003277_female_Asian_19,normal,0
003277,1,29,003277_female_Asian_19,incorrect_mask,2
003278,1,29,003278_female_Asian_20,mask1,1
003278,1,29,003278_female_Asian_20,mask2,1
003278,1,29,003278_female_Asian_20,mask3,1
003278,1,29,003278_female_Asian_20,mask4,1
003278,1,29,003278_female_Asian_20,mask5,1
003278,1,29,003278_female_Asian_20,normal,0
003278,1,29,003278_female_Asian_20,incorrect_mask,2
003279,1,29,003279_female_Asian_19,mask1,1
003279,1,29,003279_female_Asian_19,mask2,1
003279,1,29,003279_female_Asian_19,mask3,1
003279,1,29,003279_female_Asian_19,mask4,1
003279,1,29,003279_female_Asian_19,mask5,1
003279,1,29,003279_female_Asian_19,normal,0
003279,1,29,003279_female_Asian_19,incorrect_mask,2
003280,1,29,003280_female_Asian_20,mask1,1
003280,1,29,003280_female_Asian_20,mask2,1
003280,1,29,003280_female_Asian_20,mask3,1
003280,1,29,003280_female_Asian_20,mask4,1
003280,1,29,003280_female_Asian_20,mask5,1
003280,1,29,003280_female_Asian_20,normal,0
003280,1,29,003280_female_Asian_20,incorrect_mask,2
003282,1,29,003282_female_Asian_19,mask1,1
003282,1,29,003282_female_Asian_19,mask2,1
003282,1,29,003282_female_Asian_19,mask3,1
003282,1,29,003282_female_Asian_19,mask4,1
003282,1,29,003282_female_Asian_19,mask5,1
003282,1,29,003282_female_Asian_19,normal,0
003282,1,29,003282_female_Asian_19,incorrect_mask,2
003285,1,29,003285_female_Asian_20,mask1,1
003285,1,29,003285_female_Asian_20,mask2,1
003285,1,29,003285_female_Asian_20,mask3,1
003285,1,29,003285_female_Asian_20,mask4,1
003285,1,29,003285_female_Asian_20,mask5,1
003285,1,29,003285_female_Asian_20,normal,0
003285,1,29,003285_female_Asian_20,incorrect_mask,2
003286,1,29,003286_female_Asian_19,mask1,1
003286,1,29,003286_female_Asian_19,mask2,1
003286,1,29,003286_female_Asian_19,mask3,1
003286,1,29,003286_female_Asian_19,mask4,1
003286,1,29,003286_female_Asian_19,mask5,1
003286,1,29,003286_female_Asian_19,normal,0
003286,1,29,003286_female_Asian_19,incorrect_mask,2
003287,1,29,003287_female_Asian_19,mask1,1
003287,1,29,003287_female_Asian_19,mask2,1
003287,1,29,003287_female_Asian_19,mask3,1
003287,1,29,003287_female_Asian_19,mask4,1
003287,1,29,003287_female_Asian_19,mask5,1
003287,1,29,003287_female_Asian_19,normal,0
003287,1,29,003287_female_Asian_19,incorrect_mask,2
003288,1,29,003288_female_Asian_20,mask1,1
003288,1,29,003288_female_Asian_20,mask2,1
003288,1,29,003288_female_Asian_20,mask3,1
003288,1,29,003288_female_Asian_20,mask4,1
003288,1,29,003288_female_Asian_20,mask5,1
003288,1,29,003288_female_Asian_20,normal,0
003288,1,29,003288_female_Asian_20,incorrect_mask,2
003289,1,29,003289_female_Asian_19,mask1,1
003289,1,29,003289_female_Asian_19,mask2,1
003289,1,29,003289_female_Asian_19,mask3,1
003289,1,29,003289_female_Asian_19,mask4,1
003289,1,29,003289_female_Asian_19,mask5,1
003289,1,29,003289_female_Asian_19,normal,0
003289,1,29,003289_female_Asian_19,incorrect_mask,2
003290,1,29,003290_female_Asian_19,mask1,1
003290,1,29,003290_female_Asian_19,mask2,1
003290,1,29,003290_female_Asian_19,mask3,1
003290,1,29,003290_female_Asian_19,mask4,1
003290,1,29,003290_female_Asian_19,mask5,1
003290,1,29,003290_female_Asian_19,normal,0
003290,1,29,003290_female_Asian_19,incorrect_mask,2
003292,1,29,003292_female_Asian_20,mask1,1
003292,1,29,003292_female_Asian_20,mask2,1
003292,1,29,003292_female_Asian_20,mask3,1
003292,1,29,003292_female_Asian_20,mask4,1
003292,1,29,003292_female_Asian_20,mask5,1
003292,1,29,003292_female_Asian_20,normal,0
003292,1,29,003292_female_Asian_20,incorrect_mask,2
003293,1,29,003293_female_Asian_19,mask1,1
003293,1,29,003293_female_Asian_19,mask2,1
003293,1,29,003293_female_Asian_19,mask3,1
003293,1,29,003293_female_Asian_19,mask4,1
003293,1,29,003293_female_Asian_19,mask5,1
003293,1,29,003293_female_Asian_19,normal,0
003293,1,29,003293_female_Asian_19,incorrect_mask,2
003294,1,30,003294_female_Asian_19,mask1,1
003294,1,30,003294_female_Asian_19,mask2,1
003294,1,30,003294_female_Asian_19,mask3,1
003294,1,30,003294_female_Asian_19,mask4,1
003294,1,30,003294_female_Asian_19,mask5,1
003294,1,30,003294_female_Asian_19,normal,0
003294,1,30,003294_female_Asian_19,incorrect_mask,2
003295,1,30,003295_female_Asian_20,mask1,1
003295,1,30,003295_female_Asian_20,mask2,1
003295,1,30,003295_female_Asian_20,mask3,1
003295,1,30,003295_female_Asian_20,mask4,1
003295,1,30,003295_female_Asian_20,mask5,1
003295,1,30,003295_female_Asian_20,normal,0
003295,1,30,003295_female_Asian_20,incorrect_mask,2
003296,1,30,003296_female_Asian_19,mask1,1
003296,1,30,003296_female_Asian_19,mask2,1
003296,1,30,003296_female_Asian_19,mask3,1
003296,1,30,003296_female_Asian_19,mask4,1
003296,1,30,003296_female_Asian_19,mask5,1
003296,1,30,003296_female_Asian_19,normal,0
003296,1,30,003296_female_Asian_19,incorrect_mask,2
003297,1,30,003297_female_Asian_20,mask1,1
003297,1,30,003297_female_Asian_20,mask2,1
003297,1,30,003297_female_Asian_20,mask3,1
003297,1,30,003297_female_Asian_20,mask4,1
003297,1,30,003297_female_Asian_20,mask5,1
003297,1,30,003297_female_Asian_20,normal,0
003297,1,30,003297_female_Asian_20,incorrect_mask,2
003298,1,30,003298_female_Asian_19,mask1,1
003298,1,30,003298_female_Asian_19,mask2,1
003298,1,30,003298_female_Asian_19,mask3,1
003298,1,30,003298_female_Asian_19,mask4,1
003298,1,30,003298_female_Asian_19,mask5,1
003298,1,30,003298_female_Asian_19,normal,0
003298,1,30,003298_female_Asian_19,incorrect_mask,2
003299,1,30,003299_female_Asian_20,mask1,1
003299,1,30,003299_female_Asian_20,mask2,1
003299,1,30,003299_female_Asian_20,mask3,1
003299,1,30,003299_female_Asian_20,mask4,1
003299,1,30,003299_female_Asian_20,mask5,1
003299,1,30,003299_female_Asian_20,normal,0
003299,1,30,003299_female_Asian_20,incorrect_mask,2
003300,1,30,003300_female_Asian_19,mask1,1
003300,1,30,003300_female_Asian_19,mask2,1
003300,1,30,003300_female_Asian_19,mask3,1
003300,1,30,003300_female_Asian_19,mask4,1
003300,1,30,003300_female_Asian_19,mask5,1
003300,1,30,003300_female_Asian_19,normal,0
003300,1,30,003300_female_Asian_19,incorrect_mask,2
003302,1,30,003302_female_Asian_18,mask1,1
003302,1,30,003302_female_Asian_18,mask2,1
003302,1,30,003302_female_Asian_18,mask3,1
003302,1,30,003302_female_Asian_18,mask4,1
003302,1,30,003302_female_Asian_18,mask5,1
003302,1,30,003302_female_Asian_18,normal,0
003302,1,30,003302_female_Asian_18,incorrect_mask,2
003303,1,30,003303_female_Asian_20,mask1,1
003303,1,30,003303_female_Asian_20,mask2,1
003303,1,30,003303_female_Asian_20,mask3,1
003303,1,30,003303_female_Asian_20,mask4,1
003303,1,30,003303_female_Asian_20,mask5,1
003303,1,30,003303_female_Asian_20,normal,0
003303,1,30,003303_female_Asian_20,incorrect_mask,2
003304,1,30,003304_female_Asian_19,mask1,1
003304,1,30,003304_female_Asian_19,mask2,1
003304,1,30,003304_female_Asian_19,mask3,1
003304,1,30,003304_female_Asian_19,mask4,1
003304,1,30,003304_female_Asian_19,mask5,1
003304,1,30,003304_female_Asian_19,normal,0
003304,1,30,003304_female_Asian_19,incorrect_mask,2
003305,1,30,003305_female_Asian_19,mask1,1
003305,1,30,003305_female_Asian_19,mask2,1
003305,1,30,003305_female_Asian_19,mask3,1
003305,1,30,003305_female_Asian_19,mask4,1
003305,1,30,003305_female_Asian_19,mask5,1
003305,1,30,003305_female_Asian_19,normal,0
003305,1,30,003305_female_Asian_19,incorrect_mask,2
003306,1,30,003306_female_Asian_20,mask1,1
003306,1,30,003306_female_Asian_20,mask2,1
003306,1,30,003306_female_Asian_20,mask3,1
003306,1,30,003306_female_Asian_20,mask4,1
003306,1,30,003306_female_Asian_20,mask5,1
003306,1,30,003306_female_Asian_20,normal,0
003306,1,30,003306_female_Asian_20,incorrect_mask,2
003307,1,30,003307_female_Asian_19,mask1,1
003307,1,30,003307_female_Asian_19,mask2,1
003307,1,30,003307_female_Asian_19,mask3,1
003307,1,30,003307_female_Asian_19,mask4,1
003307,1,30,003307_female_Asian_19,mask5,1
003307,1,30,003307_female_Asian_19,normal,0
003307,1,30,003307_female_Asian_19,incorrect_mask,2
003309,1,30,003309_female_Asian_20,mask1,1
003309,1,30,003309_female_Asian_20,mask2,1
003309,1,30,003309_female_Asian_20,mask3,1
003309,1,30,003309_female_Asian_20,mask4,1
003309,1,30,003309_female_Asian_20,mask5,1
003309,1,30,003309_female_Asian_20,normal,0
003309,1,30,003309_female_Asian_20,incorrect_mask,2
003312,1,30,003312_female_Asian_20,mask1,1
003312,1,30,003312_female_Asian_20,mask2,1
003312,1,30,003312_female_Asian_20,mask3,1
003312,1,30,003312_female_Asian_20,mask4,1
003312,1,30,003312_female_Asian_20,mask5,1
003312,1,30,003312_female_Asian_20,normal,0
003312,1,30,003312_female_Asian_20,incorrect_mask,2
003313,1,30,003313_female_Asian_20,mask1,1
003313,1,30,003313_female_Asian_20,mask2,1
003313,1,30,003313_female_Asian_20,mask3,1
003313,1,30,003313_female_Asian_20,mask4,1
003313,1,30,003313_female_Asian_20,mask5,1
003313,1,30,003313_female_Asian_20,normal,0
003313,1,30,003313_female_Asian_20,incorrect_mask,2
003314,1,30,003314_female_Asian_20,mask1,1
003314,1,30,003314_female_Asian_20,mask2,1
003314,1,30,003314_female_Asian_20,mask3,1
003314,1,30,003314_female_Asian_20,mask4,1
003314,1,30,003314_female_Asian_20,mask5,1
003314,1,30,003314_female_Asian_20,normal,0
003314,1,30,003314_female_Asian_20,incorrect_mask,2
003315,1,31,003315_female_Asian_20,mask1,1
003315,1,31,003315_female_Asian_20,mask2,1
003315,1,31,003315_female_Asian_20,mask3,1
003315,1,31,003315_female_Asian_20,mask4,1
003315,1,31,003315_female_Asian_20,mask5,1
003315,1,31,003315_female_Asian_20,normal,0
003315,1,31,003315_female_Asian_20,incorrect_mask,2
003316,1,31,003316_female_Asian_19,mask1,1
003316,1,31,003316_female_Asian_19,mask2,1
003316,1,31,003316_female_Asian_19,mask3,1
003316,1,31,003316_female_Asian_19,mask4,1
003316,1,31,003316_female_Asian_19,mask5,1
003316,1,31,003316_female_Asian_19,normal,0
003316,1,31,003316_female_Asian_19,incorrect_mask,2
003317,1,31,003317_female_Asian_19,mask1,1
003317,1,31,003317_female_Asian_19,mask2,1
003317,1,31,003317_female_Asian_19,mask3,1
003317,1,31,003317_female_Asian_19,mask4,1
003317,1,31,003317_female_Asian_19,mask5,1
003317,1,31,003317_female_Asian_19,normal,0
003317,1,31,003317_female_Asian_19,incorrect_mask,2
003318,1,32,003318_female_Asian_20,mask1,1
003318,1,32,003318_female_Asian_20,mask2,1
003318,1,32,003318_female_Asian_20,mask3,1
003318,1,32,003318_female_Asian_20,mask4,1
003318,1,32,003318_female_Asian_20,mask5,1
003318,1,32,003318_female_Asian_20,normal,0
003318,1,32,003318_female_Asian_20,incorrect_mask,2
003319,1,32,003319_female_Asian_20,mask1,1
003319,1,32,003319_female_Asian_20,mask2,1
003319,1,32,003319_female_Asian_20,mask3,1
003319,1,32,003319_female_Asian_20,mask4,1
003319,1,32,003319_female_Asian_20,mask5,1
003319,1,32,003319_female_Asian_20,normal,0
003319,1,32,003319_female_Asian_20,incorrect_mask,2
003320,1,32,003320_female_Asian_19,mask1,1
003320,1,32,003320_female_Asian_19,mask2,1
003320,1,32,003320_female_Asian_19,mask3,1
003320,1,32,003320_female_Asian_19,mask4,1
003320,1,32,003320_female_Asian_19,mask5,1
003320,1,32,003320_female_Asian_19,normal,0
003320,1,32,003320_female_Asian_19,incorrect_mask,2
003321,1,32,003321_female_Asian_19,mask1,1
003321,1,32,003321_female_Asian_19,mask2,1
003321,1,32,003321_female_Asian_19,mask3,1
003321,1,32,003321_female_Asian_19,mask4,1
003321,1,32,003321_female_Asian_19,mask5,1
003321,1,32,003321_female_Asian_19,normal,0
003321,1,32,003321_female_Asian_19,incorrect_mask,2
003323,1,32,003323_female_Asian_19,mask1,1
003323,1,32,003323_female_Asian_19,mask2,1
003323,1,32,003323_female_Asian_19,mask3,1
003323,1,32,003323_female_Asian_19,mask4,1
003323,1,32,003323_female_Asian_19,mask5,1
003323,1,32,003323_female_Asian_19,normal,0
003323,1,32,003323_female_Asian_19,incorrect_mask,2
003324,1,32,003324_female_Asian_20,mask1,1
003324,1,32,003324_female_Asian_20,mask2,1
003324,1,32,003324_female_Asian_20,mask3,1
003324,1,32,003324_female_Asian_20,mask4,1
003324,1,32,003324_female_Asian_20,mask5,1
003324,1,32,003324_female_Asian_20,normal,0
003324,1,32,003324_female_Asian_20,incorrect_mask,2
003325,1,32,003325_female_Asian_19,mask1,1
003325,1,32,003325_female_Asian_19,mask2,1
003325,1,32,003325_female_Asian_19,mask3,1
003325,1,32,003325_female_Asian_19,mask4,1
003325,1,32,003325_female_Asian_19,mask5,1
003325,1,32,003325_female_Asian_19,normal,0
003325,1,32,003325_female_Asian_19,incorrect_mask,2
003326,1,33,003326_female_Asian_20,mask1,1
003326,1,33,003326_female_Asian_20,mask2,1
003326,1,33,003326_female_Asian_20,mask3,1
003326,1,33,003326_female_Asian_20,mask4,1
003326,1,33,003326_female_Asian_20,mask5,1
003326,1,33,003326_female_Asian_20,normal,0
003326,1,33,003326_female_Asian_20,incorrect_mask,2
003328,1,33,003328_female_Asian_19,mask1,1
003328,1,33,003328_female_Asian_19,mask2,1
003328,1,33,003328_female_Asian_19,mask3,1
003328,1,33,003328_female_Asian_19,mask4,1
003328,1,33,003328_female_Asian_19,mask5,1
003328,1,33,003328_female_Asian_19,normal,0
003328,1,33,003328_female_Asian_19,incorrect_mask,2
003329,1,33,003329_female_Asian_19,mask1,1
003329,1,33,003329_female_Asian_19,mask2,1
003329,1,33,003329_female_Asian_19,mask3,1
003329,1,33,003329_female_Asian_19,mask4,1
003329,1,33,003329_female_Asian_19,mask5,1
003329,1,33,003329_female_Asian_19,normal,0
003329,1,33,003329_female_Asian_19,incorrect_mask,2
003330,1,33,003330_female_Asian_19,mask1,1
003330,1,33,003330_female_Asian_19,mask2,1
003330,1,33,003330_female_Asian_19,mask3,1
003330,1,33,003330_female_Asian_19,mask4,1
003330,1,33,003330_female_Asian_19,mask5,1
003330,1,33,003330_female_Asian_19,normal,0
003330,1,33,003330_female_Asian_19,incorrect_mask,2
003331,1,33,003331_female_Asian_20,mask1,1
003331,1,33,003331_female_Asian_20,mask2,1
003331,1,33,003331_female_Asian_20,mask3,1
003331,1,33,003331_female_Asian_20,mask4,1
003331,1,33,003331_female_Asian_20,mask5,1
003331,1,33,003331_female_Asian_20,normal,0
003331,1,33,003331_female_Asian_20,incorrect_mask,2
003332,1,34,003332_female_Asian_19,mask1,1
003332,1,34,003332_female_Asian_19,mask2,1
003332,1,34,003332_female_Asian_19,mask3,1
003332,1,34,003332_female_Asian_19,mask4,1
003332,1,34,003332_female_Asian_19,mask5,1
003332,1,34,003332_female_Asian_19,normal,0
003332,1,34,003332_female_Asian_19,incorrect_mask,2
003333,1,34,003333_female_Asian_19,mask1,1
003333,1,34,003333_female_Asian_19,mask2,1
003333,1,34,003333_female_Asian_19,mask3,1
003333,1,34,003333_female_Asian_19,mask4,1
003333,1,34,003333_female_Asian_19,mask5,1
003333,1,34,003333_female_Asian_19,normal,0
003333,1,34,003333_female_Asian_19,incorrect_mask,2
003339,1,34,003339_female_Asian_19,mask1,1
003339,1,34,003339_female_Asian_19,mask2,1
003339,1,34,003339_female_Asian_19,mask3,1
003339,1,34,003339_female_Asian_19,mask4,1
003339,1,34,003339_female_Asian_19,mask5,1
003339,1,34,003339_female_Asian_19,normal,0
003339,1,34,003339_female_Asian_19,incorrect_mask,2
003340,1,34,003340_female_Asian_20,mask1,1
003340,1,34,003340_female_Asian_20,mask2,1
003340,1,34,003340_female_Asian_20,mask3,1
003340,1,34,003340_female_Asian_20,mask4,1
003340,1,34,003340_female_Asian_20,mask5,1
003340,1,34,003340_female_Asian_20,normal,0
003340,1,34,003340_female_Asian_20,incorrect_mask,2
003341,1,34,003341_female_Asian_19,mask1,1
003341,1,34,003341_female_Asian_19,mask2,1
003341,1,34,003341_female_Asian_19,mask3,1
003341,1,34,003341_female_Asian_19,mask4,1
003341,1,34,003341_female_Asian_19,mask5,1
003341,1,34,003341_female_Asian_19,normal,0
003341,1,34,003341_female_Asian_19,incorrect_mask,2
003342,1,34,003342_female_Asian_20,mask1,1
003342,1,34,003342_female_Asian_20,mask2,1
003342,1,34,003342_female_Asian_20,mask3,1
003342,1,34,003342_female_Asian_20,mask4,1
003342,1,34,003342_female_Asian_20,mask5,1
003342,1,34,003342_female_Asian_20,normal,0
003342,1,34,003342_female_Asian_20,incorrect_mask,2
003343,1,34,003343_female_Asian_20,mask1,1
003343,1,34,003343_female_Asian_20,mask2,1
003343,1,34,003343_female_Asian_20,mask3,1
003343,1,34,003343_female_Asian_20,mask4,1
003343,1,34,003343_female_Asian_20,mask5,1
003343,1,34,003343_female_Asian_20,normal,0
003343,1,34,003343_female_Asian_20,incorrect_mask,2
003344,1,34,003344_female_Asian_19,mask1,1
003344,1,34,003344_female_Asian_19,mask2,1
003344,1,34,003344_female_Asian_19,mask3,1
003344,1,34,003344_female_Asian_19,mask4,1
003344,1,34,003344_female_Asian_19,mask5,1
003344,1,34,003344_female_Asian_19,normal,0
003344,1,34,003344_female_Asian_19,incorrect_mask,2
003345,1,34,003345_female_Asian_19,mask1,1
003345,1,34,003345_female_Asian_19,mask2,1
003345,1,34,003345_female_Asian_19,mask3,1
003345,1,34,003345_female_Asian_19,mask4,1
003345,1,34,003345_female_Asian_19,mask5,1
003345,1,34,003345_female_Asian_19,normal,0
003345,1,34,003345_female_Asian_19,incorrect_mask,2
003346,1,34,003346_female_Asian_19,mask1,1
003346,1,34,003346_female_Asian_19,mask2,1
003346,1,34,003346_female_Asian_19,mask3,1
003346,1,34,003346_female_Asian_19,mask4,1
003346,1,34,003346_female_Asian_19,mask5,1
003346,1,34,003346_female_Asian_19,normal,0
003346,1,34,003346_female_Asian_19,incorrect_mask,2
003347,1,34,003347_female_Asian_20,mask1,1
003347,1,34,003347_female_Asian_20,mask2,1
003347,1,34,003347_female_Asian_20,mask3,1
003347,1,34,003347_female_Asian_20,mask4,1
003347,1,34,003347_female_Asian_20,mask5,1
003347,1,34,003347_female_Asian_20,normal,0
003347,1,34,003347_female_Asian_20,incorrect_mask,2
003348,1,34,003348_female_Asian_20,mask1,1
003348,1,34,003348_female_Asian_20,mask2,1
003348,1,34,003348_female_Asian_20,mask3,1
003348,1,34,003348_female_Asian_20,mask4,1
003348,1,34,003348_female_Asian_20,mask5,1
003348,1,34,003348_female_Asian_20,normal,0
003348,1,34,003348_female_Asian_20,incorrect_mask,2
003349,1,34,003349_female_Asian_20,mask1,1
003349,1,34,003349_female_Asian_20,mask2,1
003349,1,34,003349_female_Asian_20,mask3,1
003349,1,34,003349_female_Asian_20,mask4,1
003349,1,34,003349_female_Asian_20,mask5,1
003349,1,34,003349_female_Asian_20,normal,0
003349,1,34,003349_female_Asian_20,incorrect_mask,2
003350,1,35,003350_female_Asian_19,mask1,1
003350,1,35,003350_female_Asian_19,mask2,1
003350,1,35,003350_female_Asian_19,mask3,1
003350,1,35,003350_female_Asian_19,mask4,1
003350,1,35,003350_female_Asian_19,mask5,1
003350,1,35,003350_female_Asian_19,normal,0
003350,1,35,003350_female_Asian_19,incorrect_mask,2
003351,1,35,003351_female_Asian_19,mask1,1
003351,1,35,003351_female_Asian_19,mask2,1
003351,1,35,003351_female_Asian_19,mask3,1
003351,1,35,003351_female_Asian_19,mask4,1
003351,1,35,003351_female_Asian_19,mask5,1
003351,1,35,003351_female_Asian_19,normal,0
003351,1,35,003351_female_Asian_19,incorrect_mask,2
003352,1,35,003352_female_Asian_20,mask1,1
003352,1,35,003352_female_Asian_20,mask2,1
003352,1,35,003352_female_Asian_20,mask3,1
003352,1,35,003352_female_Asian_20,mask4,1
003352,1,35,003352_female_Asian_20,mask5,1
003352,1,35,003352_female_Asian_20,normal,0
003352,1,35,003352_female_Asian_20,incorrect_mask,2
003353,1,35,003353_female_Asian_19,mask1,1
003353,1,35,003353_female_Asian_19,mask2,1
003353,1,35,003353_female_Asian_19,mask3,1
003353,1,35,003353_female_Asian_19,mask4,1
003353,1,35,003353_female_Asian_19,mask5,1
003353,1,35,003353_female_Asian_19,normal,0
003353,1,35,003353_female_Asian_19,incorrect_mask,2
003355,1,35,003355_female_Asian_19,mask1,1
003355,1,35,003355_female_Asian_19,mask2,1
003355,1,35,003355_female_Asian_19,mask3,1
003355,1,35,003355_female_Asian_19,mask4,1
003355,1,35,003355_female_Asian_19,mask5,1
003355,1,35,003355_female_Asian_19,normal,0
003355,1,35,003355_female_Asian_19,incorrect_mask,2
003356,1,35,003356_female_Asian_19,mask1,1
003356,1,35,003356_female_Asian_19,mask2,1
003356,1,35,003356_female_Asian_19,mask3,1
003356,1,35,003356_female_Asian_19,mask4,1
003356,1,35,003356_female_Asian_19,mask5,1
003356,1,35,003356_female_Asian_19,normal,0
003356,1,35,003356_female_Asian_19,incorrect_mask,2
003357,1,35,003357_female_Asian_20,mask1,1
003357,1,35,003357_female_Asian_20,mask2,1
003357,1,35,003357_female_Asian_20,mask3,1
003357,1,35,003357_female_Asian_20,mask4,1
003357,1,35,003357_female_Asian_20,mask5,1
003357,1,35,003357_female_Asian_20,normal,0
003357,1,35,003357_female_Asian_20,incorrect_mask,2
003358,1,35,003358_female_Asian_20,mask1,1
003358,1,35,003358_female_Asian_20,mask2,1
003358,1,35,003358_female_Asian_20,mask3,1
003358,1,35,003358_female_Asian_20,mask4,1
003358,1,35,003358_female_Asian_20,mask5,1
003358,1,35,003358_female_Asian_20,normal,0
003358,1,35,003358_female_Asian_20,incorrect_mask,2
003359,1,35,003359_female_Asian_20,mask1,1
003359,1,35,003359_female_Asian_20,mask2,1
003359,1,35,003359_female_Asian_20,mask3,1
003359,1,35,003359_female_Asian_20,mask4,1
003359,1,35,003359_female_Asian_20,mask5,1
003359,1,35,003359_female_Asian_20,normal,0
003359,1,35,003359_female_Asian_20,incorrect_mask,2
003360,1,35,003360_female_Asian_19,mask1,1
003360,1,35,003360_female_Asian_19,mask2,1
003360,1,35,003360_female_Asian_19,mask3,1
003360,1,35,003360_female_Asian_19,mask4,1
003360,1,35,003360_female_Asian_19,mask5,1
003360,1,35,003360_female_Asian_19,normal,0
003360,1,35,003360_female_Asian_19,incorrect_mask,2
003361,1,35,003361_female_Asian_20,mask1,1
